CustomerID,Recency,Frequency,Monetary,R_quartile,F_quartile,M_quartile,RFM_Score,Segment
16791.0,29,314,1705.78,3,4,4,344,Potential
16792.0,282,12,110.38000000000001,1,1,1,111,Low-Value
16793.0,57,16,243.84,2,1,1,211,At Risk
16794.0,1,278,1196.5,4,4,3,443,Loyal
16795.0,365,66,414.88,1,3,2,132,Low-Value
16796.0,89,18,305.62,2,2,1,221,At Risk
16800.0,11,156,1162.65,4,4,3,443,Loyal
16801.0,163,75,1594.23,1,3,3,133,Low-Value
16803.0,65,24,332.3,2,2,2,222,At Risk
16804.0,23,60,536.99,3,3,2,332,Low-Value
16805.0,174,98,460.59,1,4,2,142,Low-Value
16806.0,103,93,762.16,2,3,3,233,At Risk
16807.0,143,67,1121.59,1,3,3,133,Low-Value
16808.0,99,23,288.42,2,2,1,221,At Risk
16809.0,23,149,914.69,3,4,3,343,Potential
16810.0,192,15,309.54,1,1,2,112,Low-Value
16811.0,5,28,547.07,4,2,2,422,Low-Value
16812.0,361,15,479.35,1,1,2,112,Low-Value
16813.0,8,426,1652.18,4,4,3,443,Loyal
16814.0,14,319,6416.7,4,4,4,444,VIP
16816.0,103,28,417.06,2,2,2,222,At Risk
16817.0,3,86,1604.75,4,3,3,433,Low-Value
16818.0,11,188,3349.57,4,4,4,444,VIP
16820.0,96,26,497.61,2,2,2,222,At Risk
16823.0,227,38,358.38,1,2,2,122,Low-Value
16824.0,16,26,460.64,4,2,2,422,Low-Value
16825.0,39,28,775.1800000000001,3,2,3,323,Low-Value
16826.0,51,22,341.7,3,2,2,322,Low-Value
16828.0,93,8,128.5,2,1,1,211,At Risk
16829.0,157,11,197.22,1,1,1,111,Low-Value
16830.0,39,23,325.91,3,2,2,322,Low-Value
16832.0,184,12,199.15,1,1,1,111,Low-Value
16833.0,1,47,1106.53,4,3,3,433,Low-Value
16834.0,228,24,413.46,1,2,2,122,Low-Value
16835.0,128,10,180.85,2,1,1,211,At Risk
16836.0,40,11,251.87,3,1,1,311,Low-Value
16837.0,31,165,3170.98,3,4,4,344,Potential
16838.0,197,25,588.85,1,2,2,122,Low-Value
16839.0,9,266,16594.35,4,4,4,444,VIP
16841.0,37,116,1869.82,3,4,4,344,Potential
16842.0,101,63,1264.19,2,3,3,233,At Risk
16843.0,43,378,10196.57,3,4,4,344,Potential
16846.0,50,11,214.32,3,1,1,311,Low-Value
16847.0,43,12,193.44,3,1,1,311,Low-Value
16848.0,53,14,281.42,2,1,1,211,At Risk
16849.0,187,8,124.57,1,1,1,111,Low-Value
16850.0,334,19,332.41,1,2,2,122,Low-Value
16851.0,4,20,342.45,4,2,2,422,Low-Value
16852.0,10,9,144.91000000000003,4,1,1,411,Low-Value
16855.0,24,19,328.4,3,2,2,322,Low-Value
16856.0,15,2,35.400000000000006,4,1,1,411,Low-Value
16858.0,369,10,375.69000000000005,1,1,2,112,Low-Value
16859.0,145,52,747.81,1,3,3,133,Low-Value
16861.0,60,6,173.76,2,1,1,211,At Risk
16863.0,31,26,502.8,3,2,2,322,Low-Value
16866.0,141,11,207.73999999999998,2,1,1,211,At Risk
16869.0,23,127,817.12,3,4,3,343,Potential
16871.0,22,137,2812.34,3,4,4,344,Potential
16872.0,77,7,680.02,2,1,3,213,At Risk
16873.0,5,279,7123.62,4,4,4,444,VIP
16875.0,67,112,2095.53,2,4,4,244,At Risk
16877.0,12,156,846.62,4,4,3,443,Loyal
16878.0,84,3,13.3,2,1,1,211,At Risk
16880.0,31,174,1491.43,3,4,3,343,Potential
16881.0,67,1,432.0,2,1,2,212,At Risk
16882.0,67,39,705.12,2,2,3,223,At Risk
16883.0,187,37,272.48,1,2,1,121,Low-Value
16884.0,38,26,429.84000000000003,3,2,2,322,Low-Value
16885.0,15,96,450.41,4,3,2,432,Low-Value
16887.0,35,36,192.32999999999998,3,2,1,321,Low-Value
16889.0,195,135,1578.67,1,4,3,143,Low-Value
16891.0,2,186,742.43,4,4,3,443,Loyal
16892.0,1,97,518.19,4,3,2,432,Low-Value
16893.0,367,45,145.93,1,3,1,131,Low-Value
16895.0,65,62,202.27,2,3,1,231,At Risk
16897.0,299,37,289.78,1,2,1,121,Low-Value
16898.0,26,157,501.03,3,4,2,342,Potential
16899.0,8,123,1271.06,4,4,3,443,Loyal
16900.0,17,79,887.11,4,3,3,433,Low-Value
16902.0,116,44,1706.88,2,3,4,234,At Risk
16903.0,29,56,363.2,3,3,2,332,Low-Value
16904.0,4,665,3653.75,4,4,4,444,VIP
16905.0,5,199,3037.6,4,4,4,444,VIP
16906.0,82,86,559.59,2,3,2,232,At Risk
16907.0,29,140,928.76,3,4,3,343,Potential
16909.0,72,18,379.14,2,2,2,222,At Risk
16910.0,4,545,1508.96,4,4,3,443,Loyal
16912.0,29,100,2555.58,3,4,4,344,Potential
16913.0,290,8,113.44,1,1,1,111,Low-Value
16914.0,36,30,183.76,3,2,1,321,Low-Value
16915.0,9,57,621.6800000000001,4,3,2,432,Low-Value
16916.0,24,136,562.41,3,4,2,342,Potential
16917.0,277,9,391.52,1,1,2,112,Low-Value
16918.0,50,128,1068.82,3,4,3,343,Potential
16919.0,156,326,2592.25,1,4,4,144,Low-Value
16921.0,61,55,154.18,2,3,1,231,At Risk
16923.0,12,626,7069.08,4,4,4,444,VIP
16924.0,21,81,829.89,3,3,3,333,Low-Value
16926.0,371,14,230.25,1,1,1,111,Low-Value
16927.0,116,6,543.05,2,1,2,212,At Risk
16928.0,80,204,2814.7,2,4,4,244,At Risk
16929.0,4,77,1295.39,4,3,3,433,Low-Value
16930.0,26,53,378.89,3,3,2,332,Low-Value
16931.0,5,886,4554.87,4,4,4,444,VIP
16932.0,53,48,150.23000000000002,2,3,1,231,At Risk
16933.0,1,44,563.23,4,3,2,432,Low-Value
16934.0,55,61,931.03,2,3,3,233,At Risk
16936.0,26,56,261.9,3,3,1,331,Low-Value
16938.0,9,235,2711.6800000000003,4,4,4,444,VIP
16940.0,52,305,3049.88,2,4,4,244,At Risk
16942.0,13,277,1904.99,4,4,4,444,VIP
16943.0,212,33,816.73,1,2,3,123,Low-Value
16945.0,22,249,4345.5,3,4,4,344,Potential
16947.0,236,21,406.48,1,2,2,122,Low-Value
16948.0,139,19,435.02,2,2,2,222,At Risk
16949.0,4,60,1286.27,4,3,3,433,Low-Value
16950.0,57,42,1178.56,2,3,3,233,At Risk
16951.0,135,86,1277.75,2,3,3,233,At Risk
16952.0,109,16,167.61,2,1,1,211,At Risk
16953.0,30,1,20.8,3,1,1,311,Low-Value
16954.0,1,54,2085.08,4,3,4,434,Low-Value
16955.0,185,25,518.67,1,2,2,122,Low-Value
16956.0,18,16,308.74,4,1,2,412,Low-Value
16957.0,239,16,416.64,1,1,2,112,Low-Value
16959.0,87,7,117.35000000000001,2,1,1,211,At Risk
16960.0,39,101,507.05,3,4,2,342,Potential
16961.0,116,14,234.17,2,1,1,211,At Risk
16963.0,187,7,110.55000000000001,1,1,1,111,Low-Value
16965.0,227,26,201.19,1,2,1,121,Low-Value
16966.0,8,28,2154.97,4,2,4,424,Low-Value
16967.0,189,21,319.02,1,2,2,122,Low-Value
16968.0,4,31,439.43,4,2,2,422,Low-Value
16969.0,39,42,650.41,3,3,2,332,Low-Value
16971.0,38,41,357.21,3,3,2,332,Low-Value
16976.0,267,2,251.51999999999998,1,1,1,111,Low-Value
16978.0,78,39,344.33,2,2,2,222,At Risk
16979.0,4,89,1852.0,4,3,4,434,Low-Value
16980.0,255,81,1028.46,1,3,3,133,Low-Value
16982.0,61,22,384.06,2,2,2,222,At Risk
16983.0,13,143,1905.87,4,4,4,444,VIP
16984.0,88,400,4459.52,2,4,4,244,At Risk
16985.0,17,120,5464.12,4,4,4,444,VIP
16986.0,30,3,1873.2,3,1,4,314,Low-Value
16987.0,3,128,1616.8,4,4,3,443,Loyal
16988.0,5,7,126.12,4,1,1,411,Low-Value
16989.0,7,12,1133.25,4,1,3,413,Low-Value
16990.0,219,1,179.0,1,1,1,111,Low-Value
16992.0,11,93,1614.31,4,3,3,433,Low-Value
16996.0,30,37,1456.96,3,2,3,323,Low-Value
16997.0,288,12,702.0,1,1,3,113,Low-Value
16998.0,150,4,295.0,1,1,1,111,Low-Value
16999.0,23,23,484.82,3,2,2,322,Low-Value
17001.0,1,169,3989.57,4,4,4,444,VIP
17002.0,86,49,1493.73,2,3,3,233,At Risk
17004.0,46,43,1312.1399999999999,3,3,3,333,Low-Value
17006.0,5,44,781.78,4,3,3,433,Low-Value
17007.0,51,52,889.9300000000001,3,3,3,333,Low-Value
17010.0,18,11,195.36,4,1,1,411,Low-Value
17011.0,30,15,270.9,3,1,1,311,Low-Value
17014.0,8,72,583.4300000000001,4,3,2,432,Low-Value
17015.0,29,214,1838.6100000000001,3,4,4,344,Potential
17017.0,3,252,8694.26,4,4,4,444,VIP
17018.0,41,16,920.1,3,1,3,313,Low-Value
17019.0,11,228,1258.08,4,4,3,443,Loyal
17022.0,31,7,71.0,3,1,1,311,Low-Value
17024.0,45,3,95.85,3,1,1,311,Low-Value
17025.0,61,9,357.77,2,1,2,212,At Risk
17026.0,185,4,154.82999999999998,1,1,1,111,Low-Value
17027.0,79,148,877.5600000000001,2,4,3,243,At Risk
17029.0,111,2,716.0,2,1,3,213,At Risk
17030.0,64,11,146.87,2,1,1,211,At Risk
17031.0,12,22,380.35,4,2,2,422,Low-Value
17033.0,86,28,1030.14,2,2,3,223,At Risk
17034.0,16,30,745.52,4,2,3,423,Low-Value
17035.0,246,28,433.53000000000003,1,2,2,122,Low-Value
17037.0,88,75,1267.32,2,3,3,233,At Risk
17038.0,30,22,112.4,3,2,1,321,Low-Value
17040.0,138,15,449.73,2,1,2,212,At Risk
17041.0,27,69,1071.49,3,3,3,333,Low-Value
17042.0,3,97,1036.58,4,3,3,433,Low-Value
17043.0,32,102,1735.18,3,4,4,344,Potential
17044.0,25,6,948.48,3,1,3,313,Low-Value
17045.0,113,22,339.44,2,2,2,222,At Risk
17046.0,157,22,642.02,1,2,2,122,Low-Value
17047.0,85,65,1100.9,2,3,3,233,At Risk
17048.0,118,43,925.35,2,3,3,233,At Risk
17049.0,3,317,5655.03,4,4,4,444,VIP
17050.0,96,308,3185.64,2,4,4,244,At Risk
17051.0,194,42,240.89000000000001,1,3,1,131,Low-Value
17052.0,28,83,399.09,3,3,2,332,Low-Value
17053.0,131,13,498.48,2,1,2,212,At Risk
17054.0,28,83,1356.33,3,3,3,333,Low-Value
17058.0,82,62,1179.89,2,3,3,233,At Risk
17059.0,30,514,3080.39,3,4,4,344,Potential
17060.0,266,5,234.24,1,1,1,111,Low-Value
17061.0,74,99,5232.2300000000005,2,4,4,244,At Risk
17062.0,314,69,533.33,1,3,2,132,Low-Value
17063.0,21,78,1461.14,3,3,3,333,Low-Value
17064.0,59,61,855.45,2,3,3,233,At Risk
17068.0,12,296,4552.14,4,4,4,444,VIP
17069.0,28,143,2709.7000000000003,3,4,4,344,Potential
17070.0,114,62,304.24,2,3,1,231,At Risk
17071.0,28,140,2429.03,3,4,4,344,Potential
17073.0,18,174,1446.09,4,4,3,443,Loyal
17075.0,18,77,834.12,4,3,3,433,Low-Value
17076.0,36,25,841.0799999999999,3,2,3,323,Low-Value
17078.0,36,28,378.2,3,2,2,322,Low-Value
17079.0,78,2,118.80000000000001,2,1,1,211,At Risk
17080.0,22,8,287.62,3,1,1,311,Low-Value
17081.0,25,63,288.91,3,3,1,331,Low-Value
17082.0,33,81,2003.85,3,3,4,334,Low-Value
17083.0,109,52,1405.78,2,3,3,233,At Risk
17084.0,35,149,2747.9900000000002,3,4,4,344,Potential
17085.0,123,186,1562.4,2,4,3,243,At Risk
17086.0,7,96,2050.08,4,3,4,434,Low-Value
17088.0,28,115,1991.01,3,4,4,344,Potential
17090.0,4,61,1974.65,4,3,4,434,Low-Value
17091.0,3,195,3827.76,4,4,4,444,VIP
17092.0,50,124,1774.03,3,4,4,344,Potential
17094.0,322,14,302.0,1,1,1,111,Low-Value
17095.0,23,74,1324.16,3,3,3,333,Low-Value
17096.0,15,48,1022.13,4,3,3,433,Low-Value
17097.0,2,211,954.42,4,4,3,443,Loyal
17100.0,18,65,971.74,4,3,3,433,Low-Value
17101.0,10,42,1621.73,4,3,3,433,Low-Value
17102.0,262,1,25.5,1,1,1,111,Low-Value
17105.0,159,90,665.78,1,3,2,132,Low-Value
17107.0,33,416,10797.48,3,4,4,344,Potential
17109.0,29,116,881.29,3,4,3,343,Potential
17110.0,165,12,163.29999999999998,1,1,1,111,Low-Value
17111.0,47,29,231.61,3,2,1,321,Low-Value
17114.0,6,123,801.12,4,4,3,443,Loyal
17115.0,8,39,837.5,4,2,3,423,Low-Value
17117.0,288,9,116.19999999999999,1,1,1,111,Low-Value
17118.0,318,10,157.02,1,1,1,111,Low-Value
17119.0,3,35,606.91,4,2,2,422,Low-Value
17120.0,233,18,307.46,1,2,2,122,Low-Value
17122.0,119,7,138.32,2,1,1,211,At Risk
17123.0,162,9,345.29999999999995,1,1,2,112,Low-Value
17124.0,185,31,294.24,1,2,1,121,Low-Value
17125.0,50,35,230.5,3,2,1,321,Low-Value
17126.0,152,248,989.45,1,4,3,143,Low-Value
17128.0,335,14,157.09,1,1,1,111,Low-Value
17131.0,5,134,2463.17,4,4,4,444,VIP
17133.0,16,27,4892.240000000001,4,2,4,424,Low-Value
17134.0,107,23,413.2,2,2,2,222,At Risk
17135.0,16,52,1139.73,4,3,3,433,Low-Value
17138.0,276,24,380.5,1,2,2,122,Low-Value
17139.0,16,477,10650.77,4,4,4,444,VIP
17140.0,247,18,454.12,1,2,2,122,Low-Value
17142.0,239,15,579.0,1,1,2,112,Low-Value
17144.0,1,48,984.57,4,3,3,433,Low-Value
17146.0,106,35,749.78,2,2,3,223,At Risk
17147.0,23,81,1714.59,3,3,4,334,Low-Value
17148.0,52,9,124.88,2,1,1,211,At Risk
17152.0,195,14,1689.5,1,1,4,114,Low-Value
17153.0,24,14,213.78,3,1,1,311,Low-Value
17154.0,75,23,329.34,2,2,2,222,At Risk
17155.0,18,20,251.70000000000002,4,2,1,421,Low-Value
17157.0,8,13,319.0,4,1,2,412,Low-Value
17158.0,32,67,1266.97,3,3,3,333,Low-Value
17159.0,22,101,1538.88,3,4,3,343,Potential
17160.0,31,229,3518.03,3,4,4,344,Potential
17162.0,29,104,1715.46,3,4,4,344,Potential
17163.0,22,5,293.1,3,1,1,311,Low-Value
17164.0,33,144,2467.35,3,4,4,344,Potential
17165.0,284,10,158.68,1,1,1,111,Low-Value
17166.0,39,12,206.34,3,1,1,311,Low-Value
17169.0,58,54,835.78,2,3,3,233,At Risk
17171.0,289,16,224.91,1,1,1,111,Low-Value
17172.0,79,15,317.76,2,1,2,212,At Risk
17173.0,5,86,3766.6,4,3,4,434,Low-Value
17174.0,218,4,59.9,1,1,1,111,Low-Value
17175.0,44,63,1443.69,3,3,3,333,Low-Value
17176.0,202,15,306.13,1,1,1,111,Low-Value
17179.0,178,80,711.79,1,3,3,133,Low-Value
17180.0,56,125,783.97,2,4,3,243,At Risk
17181.0,57,23,239.92000000000002,2,2,1,221,At Risk
17183.0,8,73,3347.31,4,3,4,434,Low-Value
17186.0,47,2,144.0,3,1,1,311,Low-Value
17187.0,227,10,203.95,1,1,1,111,Low-Value
17188.0,11,84,2474.23,4,3,4,434,Low-Value
17189.0,106,60,383.75,2,3,2,232,At Risk
17190.0,59,19,444.74,2,2,2,222,At Risk
17191.0,28,236,2093.68,3,4,4,344,Potential
17193.0,36,32,1699.3000000000002,3,2,4,324,Low-Value
17194.0,274,29,262.62,1,2,1,121,Low-Value
17197.0,30,29,1013.01,3,2,3,323,Low-Value
17198.0,24,96,692.22,3,3,3,333,Low-Value
17201.0,54,38,289.78,2,2,1,221,At Risk
17203.0,36,148,3560.08,3,4,4,344,Potential
17204.0,175,57,1564.56,1,3,3,133,Low-Value
17205.0,54,13,384.08,2,1,2,212,At Risk
17206.0,53,7,204.24,2,1,1,211,At Risk
17211.0,27,211,2317.2200000000003,3,4,4,344,Potential
17212.0,253,4,226.85,1,1,1,111,Low-Value
17213.0,40,157,2781.23,3,4,4,344,Potential
17214.0,60,101,1059.1200000000001,2,4,3,243,At Risk
17217.0,234,9,113.5,1,1,1,111,Low-Value
17218.0,4,271,1951.97,4,4,4,444,VIP
17219.0,32,25,114.23,3,2,1,321,Low-Value
17220.0,24,467,3187.55,3,4,4,344,Potential
17221.0,7,62,334.48,4,3,2,432,Low-Value
17222.0,65,27,328.65,2,2,2,222,At Risk
17223.0,310,48,416.89,1,3,2,132,Low-Value
17226.0,309,21,393.49,1,2,2,122,Low-Value
17227.0,19,47,939.32,3,3,3,333,Low-Value
17228.0,16,208,1906.09,4,4,4,444,VIP
17229.0,96,47,318.76,2,3,2,232,At Risk
17230.0,264,69,3638.41,1,3,4,134,Low-Value
17231.0,12,531,3124.72,4,4,4,444,VIP
17232.0,3,35,417.77,4,2,2,422,Low-Value
17233.0,35,25,190.88,3,2,1,321,Low-Value
17234.0,183,14,149.89000000000001,1,1,1,111,Low-Value
17235.0,25,29,550.06,3,2,2,322,Low-Value
17236.0,13,105,916.13,4,4,3,443,Loyal
17237.0,11,19,314.69,4,2,2,422,Low-Value
17238.0,3,555,3719.1,4,4,4,444,VIP
17239.0,313,15,382.5,1,1,2,112,Low-Value
17242.0,108,40,1135.04,2,2,3,223,At Risk
17243.0,1,387,8540.05,4,4,4,444,VIP
17244.0,53,31,954.9,2,2,3,223,At Risk
17245.0,205,9,171.45,1,1,1,111,Low-Value
17247.0,15,54,280.09000000000003,4,3,1,431,Low-Value
17248.0,120,69,318.65,2,3,2,232,At Risk
17250.0,4,56,381.97,4,3,2,432,Low-Value
17251.0,363,37,269.83,1,2,1,121,Low-Value
17252.0,117,86,348.91,2,3,2,232,At Risk
17253.0,18,18,178.26,4,2,1,421,Low-Value
17254.0,5,111,271.19,4,4,1,441,Loyal
17255.0,41,74,291.48,3,3,1,331,Low-Value
17256.0,107,16,240.0,2,1,1,211,At Risk
17259.0,148,116,581.23,1,4,2,142,Low-Value
17262.0,52,12,1253.3600000000001,2,1,3,213,At Risk
17263.0,208,23,63.440000000000005,1,2,1,121,Low-Value
17265.0,139,122,550.01,2,4,2,242,At Risk
17266.0,2,73,296.58,4,3,1,431,Low-Value
17267.0,127,37,317.2,2,2,2,222,At Risk
17268.0,108,6,763.64,2,1,3,213,At Risk
17272.0,42,114,2148.63,3,4,4,344,Potential
17274.0,35,25,107.82,3,2,1,321,Low-Value
17277.0,228,69,1065.3500000000001,1,3,3,133,Low-Value
17278.0,241,15,246.04,1,1,1,111,Low-Value
17279.0,58,9,187.82999999999998,2,1,1,211,At Risk
17282.0,130,89,1685.46,2,3,4,234,At Risk
17284.0,60,291,1647.48,2,4,3,243,At Risk
17286.0,22,44,151.37,3,3,1,331,Low-Value
17287.0,26,122,1049.06,3,4,3,343,Potential
17288.0,9,140,1417.63,4,4,3,443,Loyal
17289.0,32,104,931.02,3,4,3,343,Potential
17290.0,4,96,513.01,4,3,2,432,Low-Value
17291.0,308,1,550.8000000000001,1,1,2,112,Low-Value
17293.0,8,132,1854.06,4,4,4,444,VIP
17295.0,29,68,547.0,3,3,2,332,Low-Value
17297.0,17,49,128.18,4,3,1,431,Low-Value
17298.0,101,30,498.42,2,2,2,222,At Risk
17299.0,12,55,656.61,4,3,2,432,Low-Value
17301.0,21,59,163.24,3,3,1,331,Low-Value
17302.0,15,79,1135.63,4,3,3,433,Low-Value
17303.0,361,53,250.04,1,3,1,131,Low-Value
17306.0,11,66,8631.31,4,3,4,434,Low-Value
17309.0,95,12,82.75,2,1,1,211,At Risk
17311.0,78,55,1384.85,2,3,3,233,At Risk
17312.0,139,14,644.3,2,1,2,212,At Risk
17313.0,31,24,2328.84,3,2,4,324,Low-Value
17314.0,25,131,2527.92,3,4,4,344,Potential
17315.0,2,471,6281.23,4,4,4,444,VIP
17317.0,46,9,2600.34,3,1,4,314,Low-Value
17320.0,100,73,1200.6200000000001,2,3,3,233,At Risk
17321.0,8,99,657.16,4,4,2,442,Loyal
17323.0,15,195,906.52,4,4,3,443,Loyal
17324.0,18,49,986.48,4,3,3,433,Low-Value
17325.0,280,6,96.8,1,1,1,111,Low-Value
17329.0,14,33,523.11,4,2,2,422,Low-Value
17330.0,23,6,363.9,3,1,2,312,Low-Value
17331.0,124,1,175.2,2,1,1,211,At Risk
17333.0,86,28,494.25,2,2,2,222,At Risk
17334.0,302,11,307.02,1,1,2,112,Low-Value
17337.0,151,521,1981.06,1,4,4,144,Low-Value
17338.0,17,721,6493.54,4,4,4,444,VIP
17339.0,94,9,243.36,2,1,1,211,At Risk
17340.0,30,407,12353.29,3,4,4,344,Potential
17341.0,157,157,682.29,1,4,3,143,Low-Value
17343.0,355,17,193.64,1,2,1,121,Low-Value
17344.0,46,31,157.62,3,2,1,321,Low-Value
17345.0,15,83,519.6899999999999,4,3,2,432,Low-Value
17346.0,4,483,2622.88,4,4,4,444,VIP
17347.0,86,1,228.96,2,1,1,211,At Risk
17348.0,15,213,1156.6,4,4,3,443,Loyal
17349.0,179,8,98.25,1,1,1,111,Low-Value
17350.0,8,70,1281.32,4,3,3,433,Low-Value
17351.0,36,27,587.15,3,2,2,322,Low-Value
17353.0,129,8,1740.0,2,1,4,214,At Risk
17354.0,51,16,1393.06,3,1,3,313,Low-Value
17356.0,312,19,178.22,1,2,1,121,Low-Value
17357.0,24,44,384.39,3,3,2,332,Low-Value
17358.0,303,58,360.81,1,3,2,132,Low-Value
17359.0,11,15,127.86,4,1,1,411,Low-Value
17360.0,17,125,568.24,4,4,2,442,Loyal
17361.0,49,29,488.2,3,2,2,322,Low-Value
17362.0,239,35,312.23,1,2,2,122,Low-Value
17364.0,1,406,4462.68,4,4,4,444,VIP
17365.0,13,465,4767.36,4,4,4,444,VIP
17367.0,238,33,167.55,1,2,1,121,Low-Value
17368.0,23,107,1878.87,3,4,4,344,Potential
17370.0,73,33,446.18,2,2,2,222,At Risk
17371.0,17,86,418.4,4,3,2,432,Low-Value
17372.0,41,251,1337.18,3,4,3,343,Potential
17373.0,40,57,646.92,3,3,2,332,Low-Value
17374.0,219,28,495.77,1,2,2,122,Low-Value
17375.0,199,69,400.1,1,3,2,132,Low-Value
17376.0,71,24,203.2,2,2,1,221,At Risk
17377.0,24,404,4058.32,3,4,4,344,Potential
17379.0,11,78,389.71999999999997,4,3,2,432,Low-Value
17381.0,9,109,20275.61,4,4,4,444,VIP
17382.0,65,2,65.4,2,1,1,211,At Risk
17383.0,4,49,193.39000000000001,4,3,1,431,Low-Value
17384.0,19,15,336.4,3,1,2,312,Low-Value
17385.0,15,45,256.11,4,3,1,431,Low-Value
17386.0,8,28,2686.42,4,2,4,424,Low-Value
17387.0,20,76,746.81,3,3,3,333,Low-Value
17388.0,78,15,1259.56,2,1,3,213,At Risk
17389.0,1,213,31833.68,4,4,4,444,VIP
17391.0,164,3,508.8,1,1,2,112,Low-Value
17392.0,307,56,417.27,1,3,2,132,Low-Value
17394.0,219,4,203.86999999999998,1,1,1,111,Low-Value
17396.0,39,27,7330.8,3,2,4,324,Low-Value
17397.0,22,89,681.41,3,3,3,333,Low-Value
17398.0,115,38,653.38,2,2,2,222,At Risk
17400.0,126,206,2097.84,2,4,4,244,At Risk
17402.0,5,59,2633.85,4,3,4,434,Low-Value
17403.0,36,32,263.92,3,2,1,321,Low-Value
17404.0,4,198,31906.82,4,4,4,444,VIP
17405.0,1,82,1031.41,4,3,3,433,Low-Value
17406.0,333,111,2184.42,1,4,4,144,Low-Value
17408.0,163,2,32.65,1,1,1,111,Low-Value
17409.0,185,13,771.85,1,1,3,113,Low-Value
17410.0,16,64,1214.72,4,3,3,433,Low-Value
17411.0,12,41,778.94,4,3,3,433,Low-Value
17412.0,3,66,1258.06,4,3,3,433,Low-Value
17414.0,44,6,778.0,3,1,3,313,Low-Value
17415.0,80,14,507.84,2,1,2,212,At Risk
17416.0,30,269,6893.42,3,4,4,344,Potential
17418.0,42,30,463.46000000000004,3,2,2,322,Low-Value
17419.0,11,206,4226.57,4,4,4,444,VIP
17420.0,50,30,598.83,3,2,2,322,Low-Value
17422.0,16,117,1979.37,4,4,4,444,VIP
17423.0,46,26,698.41,3,2,3,323,Low-Value
17425.0,19,43,759.17,3,3,3,333,Low-Value
17426.0,8,271,5037.26,4,4,4,444,VIP
17427.0,72,2,100.8,2,1,1,211,At Risk
17428.0,1,328,17256.85,4,4,4,444,VIP
17429.0,128,39,524.9200000000001,2,2,2,222,At Risk
17430.0,33,14,265.76,3,1,1,311,Low-Value
17431.0,313,43,403.3,1,3,2,132,Low-Value
17432.0,18,48,365.76,4,3,2,432,Low-Value
17433.0,88,54,303.15999999999997,2,3,1,231,At Risk
17434.0,2,134,2373.82,4,4,4,444,VIP
17436.0,2,9,216.29999999999998,4,1,1,411,Low-Value
17438.0,254,17,388.45000000000005,1,2,2,122,Low-Value
17440.0,157,5,186.42000000000002,1,1,1,111,Low-Value
17442.0,37,135,2248.56,3,4,4,344,Potential
17443.0,220,1,534.24,1,1,2,112,Low-Value
17444.0,148,135,2940.04,1,4,4,144,Low-Value
17446.0,177,9,120.9,1,1,1,111,Low-Value
17447.0,40,36,541.53,3,2,2,322,Low-Value
17449.0,2,276,2519.21,4,4,4,444,VIP
17450.0,8,336,194390.79,4,4,4,444,VIP
17451.0,1,100,1721.4,4,4,4,444,VIP
17453.0,18,19,486.71999999999997,4,2,2,422,Low-Value
17454.0,192,61,517.53,1,3,2,132,Low-Value
17455.0,204,8,131.7,1,1,1,111,Low-Value
17456.0,365,17,249.86,1,2,1,121,Low-Value
17457.0,127,19,1737.7,2,2,4,224,At Risk
17458.0,15,54,316.5,4,3,2,432,Low-Value
17459.0,43,111,657.3,3,4,2,342,Potential
17460.0,94,29,622.4300000000001,2,2,2,222,At Risk
17461.0,23,106,735.82,3,4,3,343,Potential
17462.0,60,27,675.69,2,2,3,223,At Risk
17463.0,16,208,1875.86,4,4,4,444,VIP
17464.0,158,9,289.96000000000004,1,1,1,111,Low-Value
17466.0,10,41,763.28,4,3,3,433,Low-Value
17468.0,10,5,137.0,4,1,1,411,Low-Value
17469.0,16,88,1870.97,4,3,4,434,Low-Value
17470.0,45,78,1125.07,3,3,3,333,Low-Value
17472.0,191,174,697.54,1,4,3,143,Low-Value
17475.0,79,14,194.37,2,1,1,211,At Risk
17480.0,78,29,511.82,2,2,2,222,At Risk
17481.0,4,82,1255.59,4,3,3,433,Low-Value
17483.0,65,21,414.04,2,2,2,222,At Risk
17486.0,261,24,396.87,1,2,2,122,Low-Value
17489.0,59,29,376.64,2,2,2,222,At Risk
17490.0,1,76,2092.32,4,3,4,434,Low-Value
17491.0,1,109,3558.87,4,4,4,444,VIP
17492.0,248,12,374.57,1,1,2,112,Low-Value
17495.0,8,27,497.56,4,2,2,422,Low-Value
17496.0,359,10,271.05,1,1,1,111,Low-Value
17498.0,76,17,272.22,2,2,1,221,At Risk
17499.0,290,40,622.88,1,2,2,122,Low-Value
17500.0,17,5,1138.0,4,1,3,413,Low-Value
17501.0,221,18,288.6,1,2,1,121,Low-Value
17502.0,9,28,689.1,4,2,3,423,Low-Value
17503.0,3,38,558.96,4,2,2,422,Low-Value
17504.0,206,127,2997.0299999999997,1,4,4,144,Low-Value
17505.0,162,52,1145.84,1,3,3,133,Low-Value
17506.0,76,14,302.2,2,1,1,211,At Risk
17507.0,262,88,605.58,1,3,2,132,Low-Value
17508.0,281,22,387.31,1,2,2,122,Low-Value
17509.0,58,364,6083.64,2,4,4,244,At Risk
17510.0,25,20,308.48,3,2,2,322,Low-Value
17511.0,3,963,91062.38,4,4,4,444,VIP
17512.0,29,105,2924.9900000000002,3,4,4,344,Potential
17513.0,72,6,513.2,2,1,2,212,At Risk
